sample_id,category,image_path
battery_tab2_058,battery_tab2,battery_tab2/train/good/058.png
battery_tab2_059,battery_tab2,battery_tab2/train/good/059.png
battery_tab2_060,battery_tab2,battery_tab2/train/good/060.png
battery_tab2_061,battery_tab2,battery_tab2/train/good/061.png
battery_tab2_062,battery_tab2,battery_tab2/train/good/062.png
battery_tab2_063,battery_tab2,battery_tab2/train/good/063.png
battery_tab2_064,battery_tab2,battery_tab2/train/good/064.png
battery_tab2_065,battery_tab2,battery_tab2/train/good/065.png
battery_tab2_066,battery_tab2,battery_tab2/train/good/066.png
battery_tab2_067,battery_tab2,battery_tab2/train/good/067.png
battery_tab2_068,battery_tab2,battery_tab2/train/good/068.png
battery_tab2_069,battery_tab2,battery_tab2/train/good/069.png
battery_tab2_070,battery_tab2,battery_tab2/train/good/070.png
battery_tab2_071,battery_tab2,battery_tab2/train/good/071.png
battery_tab2_072,battery_tab2,battery_tab2/train/good/072.png
battery_tab2_073,battery_tab2,battery_tab2/train/good/073.png
battery_tab2_074,battery_tab2,battery_tab2/train/good/074.png
battery_tab2_075,battery_tab2,battery_tab2/train/good/075.png
battery_tab2_076,battery_tab2,battery_tab2/train/good/076.png
battery_tab2_077,battery_tab2,battery_tab2/train/good/077.png
battery_tab2_078,battery_tab2,battery_tab2/train/good/078.png
battery_tab2_079,battery_tab2,battery_tab2/train/good/079.png
battery_tab2_080,battery_tab2,battery_tab2/train/good/080.png
battery_tab2_081,battery_tab2,battery_tab2/train/good/081.png
battery_tab2_082,battery_tab2,battery_tab2/train/good/082.png
battery_tab2_083,battery_tab2,battery_tab2/train/good/083.png
battery_tab2_084,battery_tab2,battery_tab2/train/good/084.png
battery_tab2_085,battery_tab2,battery_tab2/train/good/085.png
battery_tab2_086,battery_tab2,battery_tab2/train/good/086.png
battery_tab2_087,battery_tab2,battery_tab2/train/good/087.png
button1_000,button1,button1/train/good/000.png
button1_001,button1,button1/train/good/001.png
button1_002,button1,button1/train/good/002.png
button1_003,button1,button1/train/good/003.png
button1_004,button1,button1/train/good/004.png
button1_005,button1,button1/train/good/005.png
button1_006,button1,button1/train/good/006.png
button1_007,button1,button1/train/good/007.png
button1_008,button1,button1/train/good/008.png
button1_009,button1,button1/train/good/009.png
button1_010,button1,button1/train/good/010.png
button1_011,button1,button1/train/good/011.png
button1_012,button1,button1/train/good/012.png
button1_013,button1,button1/train/good/013.png
button1_014,button1,button1/train/good/014.png
button1_015,button1,button1/train/good/015.png
button1_016,button1,button1/train/good/016.png
button1_017,button1,button1/train/good/017.png
button1_018,button1,button1/train/good/018.png
button1_019,button1,button1/train/good/019.png
button1_020,button1,button1/train/good/020.png
button1_021,button1,button1/train/good/021.png
button1_022,button1,button1/train/good/022.png
button1_023,button1,button1/train/good/023.png
button1_024,button1,button1/train/good/024.png
button1_025,button1,button1/train/good/025.png
button1_026,button1,button1/train/good/026.png
button1_027,button1,button1/train/good/027.png
button1_028,button1,button1/train/good/028.png
button1_029,button1,button1/train/good/029.png
button1_030,button1,button1/train/good/030.png
button1_031,button1,button1/train/good/031.png
button1_032,button1,button1/train/good/032.png
button1_033,button1,button1/train/good/033.png
button1_034,button1,button1/train/good/034.png
button1_035,button1,button1/train/good/035.png
button1_036,button1,button1/train/good/036.png
button1_037,button1,button1/train/good/037.png
button1_038,button1,button1/train/good/038.png
button1_039,button1,button1/train/good/039.png
button1_040,button1,button1/train/good/040.png
button1_041,button1,button1/train/good/041.png
button1_042,button1,button1/train/good/042.png
button1_043,button1,button1/train/good/043.png
button1_044,button1,button1/train/good/044.png
button1_045,button1,button1/train/good/045.png
button1_046,button1,button1/train/good/046.png
button1_047,button1,button1/train/good/047.png
button1_048,button1,button1/train/good/048.png
button1_049,button1,button1/train/good/049.png
button1_050,button1,button1/train/good/050.png
capacitor1_000,capacitor1,capacitor1/train/good/000.png
capacitor1_001,capacitor1,capacitor1/train/good/001.png
capacitor1_002,capacitor1,capacitor1/train/good/002.png
capacitor1_003,capacitor1,capacitor1/train/good/003.png
capacitor1_004,capacitor1,capacitor1/train/good/004.png
capacitor1_005,capacitor1,capacitor1/train/good/005.png
capacitor1_006,capacitor1,capacitor1/train/good/006.png
capacitor1_007,capacitor1,capacitor1/train/good/007.png
capacitor1_008,capacitor1,capacitor1/train/good/008.png
capacitor1_009,capacitor1,capacitor1/train/good/009.png
capacitor1_010,capacitor1,capacitor1/train/good/010.png
capacitor1_011,capacitor1,capacitor1/train/good/011.png
capacitor1_012,capacitor1,capacitor1/train/good/012.png
capacitor1_013,capacitor1,capacitor1/train/good/013.png
capacitor1_014,capacitor1,capacitor1/train/good/014.png
capacitor1_015,capacitor1,capacitor1/train/good/015.png
capacitor1_016,capacitor1,capacitor1/train/good/016.png
capacitor1_017,capacitor1,capacitor1/train/good/017.png
capacitor1_018,capacitor1,capacitor1/train/good/018.png
capacitor1_019,capacitor1,capacitor1/train/good/019.png
capacitor1_020,capacitor1,capacitor1/train/good/020.png
capacitor1_021,capacitor1,capacitor1/train/good/021.png
capacitor1_022,capacitor1,capacitor1/train/good/022.png
capacitor1_023,capacitor1,capacitor1/train/good/023.png
capacitor1_024,capacitor1,capacitor1/train/good/024.png
capacitor1_025,capacitor1,capacitor1/train/good/025.png
capacitor1_026,capacitor1,capacitor1/train/good/026.png
capacitor1_027,capacitor1,capacitor1/train/good/027.png
capacitor1_028,capacitor1,capacitor1/train/good/028.png
capacitor1_029,capacitor1,capacitor1/train/good/029.png
capacitor1_030,capacitor1,capacitor1/train/good/030.png
capacitor1_031,capacitor1,capacitor1/train/good/031.png
capacitor1_032,capacitor1,capacitor1/train/good/032.png
capacitor1_033,capacitor1,capacitor1/train/good/033.png
capacitor1_034,capacitor1,capacitor1/train/good/034.png
capacitor1_035,capacitor1,capacitor1/train/good/035.png
capacitor1_036,capacitor1,capacitor1/train/good/036.png
capacitor1_037,capacitor1,capacitor1/train/good/037.png
capacitor1_038,capacitor1,capacitor1/train/good/038.png
capacitor1_039,capacitor1,capacitor1/train/good/039.png
capacitor1_040,capacitor1,capacitor1/train/good/040.png
capacitor1_041,capacitor1,capacitor1/train/good/041.png
capacitor1_042,capacitor1,capacitor1/train/good/042.png
capacitor1_043,capacitor1,capacitor1/train/good/043.png
capacitor1_044,capacitor1,capacitor1/train/good/044.png
capacitor1_045,capacitor1,capacitor1/train/good/045.png
capacitor1_046,capacitor1,capacitor1/train/good/046.png
capacitor1_047,capacitor1,capacitor1/train/good/047.png
capacitor1_048,capacitor1,capacitor1/train/good/048.png
capacitor1_049,capacitor1,capacitor1/train/good/049.png
capacitor1_050,capacitor1,capacitor1/train/good/050.png
capacitor1_051,capacitor1,capacitor1/train/good/051.png
capacitor1_052,capacitor1,capacitor1/train/good/052.png
capacitor1_053,capacitor1,capacitor1/train/good/053.png
capacitor1_054,capacitor1,capacitor1/train/good/054.png
capacitor1_055,capacitor1,capacitor1/train/good/055.png
capacitor1_056,capacitor1,capacitor1/train/good/056.png
capacitor1_057,capacitor1,capacitor1/train/good/057.png
capacitor1_058,capacitor1,capacitor1/train/good/058.png
capacitor3_000,capacitor3,capacitor3/train/good/000.png
capacitor3_001,capacitor3,capacitor3/train/good/001.png
capacitor3_002,capacitor3,capacitor3/train/good/002.png
capacitor3_003,capacitor3,capacitor3/train/good/003.png
capacitor3_004,capacitor3,capacitor3/train/good/004.png
capacitor3_005,capacitor3,capacitor3/train/good/005.png
capacitor3_006,capacitor3,capacitor3/train/good/006.png
capacitor3_007,capacitor3,capacitor3/train/good/007.png
capacitor3_008,capacitor3,capacitor3/train/good/008.png
capacitor3_009,capacitor3,capacitor3/train/good/009.png
capacitor3_010,capacitor3,capacitor3/train/good/010.png
capacitor3_011,capacitor3,capacitor3/train/good/011.png
capacitor3_012,capacitor3,capacitor3/train/good/012.png
capacitor3_013,capacitor3,capacitor3/train/good/013.png
capacitor3_014,capacitor3,capacitor3/train/good/014.png
capacitor3_015,capacitor3,capacitor3/train/good/015.png
capacitor3_016,capacitor3,capacitor3/train/good/016.png
capacitor3_017,capacitor3,capacitor3/train/good/017.png
capacitor3_018,capacitor3,capacitor3/train/good/018.png
capacitor3_019,capacitor3,capacitor3/train/good/019.png
capacitor3_020,capacitor3,capacitor3/train/good/020.png
capacitor3_021,capacitor3,capacitor3/train/good/021.png
capacitor3_022,capacitor3,capacitor3/train/good/022.png
capacitor3_023,capacitor3,capacitor3/train/good/023.png
capacitor3_024,capacitor3,capacitor3/train/good/024.png
capacitor3_025,capacitor3,capacitor3/train/good/025.png
capacitor3_026,capacitor3,capacitor3/train/good/026.png
capacitor3_027,capacitor3,capacitor3/train/good/027.png
capacitor3_028,capacitor3,capacitor3/train/good/028.png
capacitor3_029,capacitor3,capacitor3/train/good/029.png
capacitor3_030,capacitor3,capacitor3/train/good/030.png
capacitor3_031,capacitor3,capacitor3/train/good/031.png
capacitor3_032,capacitor3,capacitor3/train/good/032.png
capacitor3_033,capacitor3,capacitor3/train/good/033.png
capacitor3_034,capacitor3,capacitor3/train/good/034.png
capacitor3_035,capacitor3,capacitor3/train/good/035.png
capacitor3_036,capacitor3,capacitor3/train/good/036.png
capacitor3_037,capacitor3,capacitor3/train/good/037.png
capacitor3_038,capacitor3,capacitor3/train/good/038.png
capacitor3_039,capacitor3,capacitor3/train/good/039.png
capacitor3_040,capacitor3,capacitor3/train/good/040.png
capacitor3_041,capacitor3,capacitor3/train/good/041.png
capacitor3_042,capacitor3,capacitor3/train/good/042.png
capacitor3_043,capacitor3,capacitor3/train/good/043.png
capacitor3_044,capacitor3,capacitor3/train/good/044.png
capacitor3_045,capacitor3,capacitor3/train/good/045.png
capacitor3_046,capacitor3,capacitor3/train/good/046.png
capacitor3_047,capacitor3,capacitor3/train/good/047.png
capacitor3_048,capacitor3,capacitor3/train/good/048.png
capacitor3_049,capacitor3,capacitor3/train/good/049.png
capacitor3_050,capacitor3,capacitor3/train/good/050.png
capacitor3_051,capacitor3,capacitor3/train/good/051.png
ceramic_wafer_000,ceramic_wafer,ceramic_wafer/train/good/000.png
ceramic_wafer_001,ceramic_wafer,ceramic_wafer/train/good/001.png
ceramic_wafer_002,ceramic_wafer,ceramic_wafer/train/good/002.png
ceramic_wafer_003,ceramic_wafer,ceramic_wafer/train/good/003.png
ceramic_wafer_004,ceramic_wafer,ceramic_wafer/train/good/004.png
ceramic_wafer_005,ceramic_wafer,ceramic_wafer/train/good/005.png
ceramic_wafer_006,ceramic_wafer,ceramic_wafer/train/good/006.png
ceramic_wafer_007,ceramic_wafer,ceramic_wafer/train/good/007.png
ceramic_wafer_008,ceramic_wafer,ceramic_wafer/train/good/008.png
ceramic_wafer_009,ceramic_wafer,ceramic_wafer/train/good/009.png
ceramic_wafer_010,ceramic_wafer,ceramic_wafer/train/good/010.png
ceramic_wafer_011,ceramic_wafer,ceramic_wafer/train/good/011.png
ceramic_wafer_012,ceramic_wafer,ceramic_wafer/train/good/012.png
ceramic_wafer_013,ceramic_wafer,ceramic_wafer/train/good/013.png
ceramic_wafer_014,ceramic_wafer,ceramic_wafer/train/good/014.png
ceramic_wafer_015,ceramic_wafer,ceramic_wafer/train/good/015.png
ceramic_wafer_016,ceramic_wafer,ceramic_wafer/train/good/016.png
ceramic_wafer_017,ceramic_wafer,ceramic_wafer/train/good/017.png
ceramic_wafer_018,ceramic_wafer,ceramic_wafer/train/good/018.png
ceramic_wafer_019,ceramic_wafer,ceramic_wafer/train/good/019.png
ceramic_wafer_020,ceramic_wafer,ceramic_wafer/train/good/020.png
ceramic_wafer_021,ceramic_wafer,ceramic_wafer/train/good/021.png
ceramic_wafer_022,ceramic_wafer,ceramic_wafer/train/good/022.png
ceramic_wafer_023,ceramic_wafer,ceramic_wafer/train/good/023.png
ceramic_wafer_024,ceramic_wafer,ceramic_wafer/train/good/024.png
ceramic_wafer_025,ceramic_wafer,ceramic_wafer/train/good/025.png
ceramic_wafer_026,ceramic_wafer,ceramic_wafer/train/good/026.png
ceramic_wafer_027,ceramic_wafer,ceramic_wafer/train/good/027.png
ceramic_wafer_028,ceramic_wafer,ceramic_wafer/train/good/028.png
ceramic_wafer_029,ceramic_wafer,ceramic_wafer/train/good/029.png
ceramic_wafer_030,ceramic_wafer,ceramic_wafer/train/good/030.png
ceramic_wafer_031,ceramic_wafer,ceramic_wafer/train/good/031.png
ceramic_wafer_032,ceramic_wafer,ceramic_wafer/train/good/032.png
ceramic_wafer_033,ceramic_wafer,ceramic_wafer/train/good/033.png
ceramic_wafer_034,ceramic_wafer,ceramic_wafer/train/good/034.png
ceramic_wafer_035,ceramic_wafer,ceramic_wafer/train/good/035.png
ceramic_wafer_036,ceramic_wafer,ceramic_wafer/train/good/036.png
ceramic_wafer_037,ceramic_wafer,ceramic_wafer/train/good/037.png
ceramic_wafer_038,ceramic_wafer,ceramic_wafer/train/good/038.png
ceramic_wafer_039,ceramic_wafer,ceramic_wafer/train/good/039.png
ceramic_wafer_040,ceramic_wafer,ceramic_wafer/train/good/040.png
ceramic_wafer_041,ceramic_wafer,ceramic_wafer/train/good/041.png
ceramic_wafer_042,ceramic_wafer,ceramic_wafer/train/good/042.png
ceramic_wafer_043,ceramic_wafer,ceramic_wafer/train/good/043.png
ceramic_wafer_044,ceramic_wafer,ceramic_wafer/train/good/044.png
ceramic_wafer_045,ceramic_wafer,ceramic_wafer/train/good/045.png
ceramic_wafer_046,ceramic_wafer,ceramic_wafer/train/good/046.png
ceramic_wafer_047,ceramic_wafer,ceramic_wafer/train/good/047.png
ceramic_wafer_048,ceramic_wafer,ceramic_wafer/train/good/048.png
ceramic_wafer_049,ceramic_wafer,ceramic_wafer/train/good/049.png
ceramic_wafer_050,ceramic_wafer,ceramic_wafer/train/good/050.png
ceramic_wafer_051,ceramic_wafer,ceramic_wafer/train/good/051.png
ceramic_wafer_052,ceramic_wafer,ceramic_wafer/train/good/052.png
ceramic_wafer_053,ceramic_wafer,ceramic_wafer/train/good/053.png
ceramic_wafer_054,ceramic_wafer,ceramic_wafer/train/good/054.png
ceramic_wafer_055,ceramic_wafer,ceramic_wafer/train/good/055.png
ceramic_wafer_056,ceramic_wafer,ceramic_wafer/train/good/056.png
ceramic_wafer_057,ceramic_wafer,ceramic_wafer/train/good/057.png
ceramic_wafer_058,ceramic_wafer,ceramic_wafer/train/good/058.png
ceramic_wafer_059,ceramic_wafer,ceramic_wafer/train/good/059.png
ceramic_wafer_060,ceramic_wafer,ceramic_wafer/train/good/060.png
ceramic_wafer_061,ceramic_wafer,ceramic_wafer/train/good/061.png
ceramic_wafer_062,ceramic_wafer,ceramic_wafer/train/good/062.png
ceramic_wafer_063,ceramic_wafer,ceramic_wafer/train/good/063.png
ceramic_wafer_064,ceramic_wafer,ceramic_wafer/train/good/064.png
ceramic_wafer_065,ceramic_wafer,ceramic_wafer/train/good/065.png
ceramic_wafer_066,ceramic_wafer,ceramic_wafer/train/good/066.png
ceramic_wafer_067,ceramic_wafer,ceramic_wafer/train/good/067.png
ceramic_wafer_068,ceramic_wafer,ceramic_wafer/train/good/068.png
ceramic_wafer_069,ceramic_wafer,ceramic_wafer/train/good/069.png
ceramic_wafer_070,ceramic_wafer,ceramic_wafer/train/good/070.png
ceramic_wafer_071,ceramic_wafer,ceramic_wafer/train/good/071.png
ceramic_wafer_072,ceramic_wafer,ceramic_wafer/train/good/072.png
ceramic_wafer_073,ceramic_wafer,ceramic_wafer/train/good/073.png
ceramic_wafer_074,ceramic_wafer,ceramic_wafer/train/good/074.png
ceramic_wafer_075,ceramic_wafer,ceramic_wafer/train/good/075.png
ceramic_wafer_076,ceramic_wafer,ceramic_wafer/train/good/076.png
ceramic_wafer_077,ceramic_wafer,ceramic_wafer/train/good/077.png
ceramic_wafer_078,ceramic_wafer,ceramic_wafer/train/good/078.png
ceramic_wafer_079,ceramic_wafer,ceramic_wafer/train/good/079.png
ceramic_wafer_080,ceramic_wafer,ceramic_wafer/train/good/080.png
ceramic_wafer_081,ceramic_wafer,ceramic_wafer/train/good/081.png
ceramic_wafer_082,ceramic_wafer,ceramic_wafer/train/good/082.png
ceramic_wafer_083,ceramic_wafer,ceramic_wafer/train/good/083.png
ceramic_wafer_084,ceramic_wafer,ceramic_wafer/train/good/084.png
ceramic_wafer_085,ceramic_wafer,ceramic_wafer/train/good/085.png
ceramic_wafer_086,ceramic_wafer,ceramic_wafer/train/good/086.png
ceramic_wafer_087,ceramic_wafer,ceramic_wafer/train/good/087.png
ceramic_wafer_088,ceramic_wafer,ceramic_wafer/train/good/088.png
ceramic_wafer_089,ceramic_wafer,ceramic_wafer/train/good/089.png
ceramic_wafer_090,ceramic_wafer,ceramic_wafer/train/good/090.png
ceramic_wafer_091,ceramic_wafer,ceramic_wafer/train/good/091.png
ceramic_wafer_092,ceramic_wafer,ceramic_wafer/train/good/092.png
ceramic_wafer_093,ceramic_wafer,ceramic_wafer/train/good/093.png
ceramic_wafer_094,ceramic_wafer,ceramic_wafer/train/good/094.png
ceramic_wafer_095,ceramic_wafer,ceramic_wafer/train/good/095.png
ceramic_wafer_096,ceramic_wafer,ceramic_wafer/train/good/096.png
ceramic_wafer_097,ceramic_wafer,ceramic_wafer/train/good/097.png
ceramic_wafer_098,ceramic_wafer,ceramic_wafer/train/good/098.png
ceramic_wafer_099,ceramic_wafer,ceramic_wafer/train/good/099.png
ceramic_wafer_100,ceramic_wafer,ceramic_wafer/train/good/100.png
ceramic_wafer_101,ceramic_wafer,ceramic_wafer/train/good/101.png
ceramic_wafer_102,ceramic_wafer,ceramic_wafer/train/good/102.png
ceramic_wafer_103,ceramic_wafer,ceramic_wafer/train/good/103.png
ceramic_wafer_104,ceramic_wafer,ceramic_wafer/train/good/104.png
ceramic_wafer_105,ceramic_wafer,ceramic_wafer/train/good/105.png
ceramic_wafer_106,ceramic_wafer,ceramic_wafer/train/good/106.png
ceramic_wafer_107,ceramic_wafer,ceramic_wafer/train/good/107.png
ceramic_wafer_108,ceramic_wafer,ceramic_wafer/train/good/108.png
ceramic_wafer_109,ceramic_wafer,ceramic_wafer/train/good/109.png
ceramic_wafer_110,ceramic_wafer,ceramic_wafer/train/good/110.png
ceramic_wafer_111,ceramic_wafer,ceramic_wafer/train/good/111.png
ceramic_wafer_112,ceramic_wafer,ceramic_wafer/train/good/112.png
ceramic_wafer_113,ceramic_wafer,ceramic_wafer/train/good/113.png
ceramic_wafer_114,ceramic_wafer,ceramic_wafer/train/good/114.png
ceramic_wafer_115,ceramic_wafer,ceramic_wafer/train/good/115.png
ceramic_wafer_116,ceramic_wafer,ceramic_wafer/train/good/116.png
ceramic_wafer_117,ceramic_wafer,ceramic_wafer/train/good/117.png
ceramic_wafer_118,ceramic_wafer,ceramic_wafer/train/good/118.png
ceramic_wafer_119,ceramic_wafer,ceramic_wafer/train/good/119.png
ceramic_wafer_120,ceramic_wafer,ceramic_wafer/train/good/120.png
ceramic_wafer_121,ceramic_wafer,ceramic_wafer/train/good/121.png
ceramic_wafer_122,ceramic_wafer,ceramic_wafer/train/good/122.png
ceramic_wafer_123,ceramic_wafer,ceramic_wafer/train/good/123.png
ceramic_wafer_124,ceramic_wafer,ceramic_wafer/train/good/124.png
ceramic_wafer_125,ceramic_wafer,ceramic_wafer/train/good/125.png
ceramic_wafer_126,ceramic_wafer,ceramic_wafer/train/good/126.png
ceramic_wafer_127,ceramic_wafer,ceramic_wafer/train/good/127.png
ceramic_wafer_128,ceramic_wafer,ceramic_wafer/train/good/128.png
ceramic_wafer_129,ceramic_wafer,ceramic_wafer/train/good/129.png
ceramic_wafer_130,ceramic_wafer,ceramic_wafer/train/good/130.png
ceramic_wafer_131,ceramic_wafer,ceramic_wafer/train/good/131.png
ceramic_wafer_132,ceramic_wafer,ceramic_wafer/train/good/132.png
ceramic_wafer_133,ceramic_wafer,ceramic_wafer/train/good/133.png
ceramic_wafer_134,ceramic_wafer,ceramic_wafer/train/good/134.png
ceramic_wafer_135,ceramic_wafer,ceramic_wafer/train/good/135.png
ceramic_wafer_136,ceramic_wafer,ceramic_wafer/train/good/136.png
ceramic_wafer_137,ceramic_wafer,ceramic_wafer/train/good/137.png
ceramic_wafer_138,ceramic_wafer,ceramic_wafer/train/good/138.png
ceramic_wafer_139,ceramic_wafer,ceramic_wafer/train/good/139.png
ceramic_wafer_140,ceramic_wafer,ceramic_wafer/train/good/140.png
ceramic_wafer_141,ceramic_wafer,ceramic_wafer/train/good/141.png
ceramic_wafer_142,ceramic_wafer,ceramic_wafer/train/good/142.png
ceramic_wafer_143,ceramic_wafer,ceramic_wafer/train/good/143.png
character_string_000,character_string,character_string/train/good/000.png
character_string_001,character_string,character_string/train/good/001.png
character_string_002,character_string,character_string/train/good/002.png
character_string_003,character_string,character_string/train/good/003.png
character_string_004,character_string,character_string/train/good/004.png
character_string_005,character_string,character_string/train/good/005.png
character_string_006,character_string,character_string/train/good/006.png
character_string_007,character_string,character_string/train/good/007.png
character_string_008,character_string,character_string/train/good/008.png
character_string_009,character_string,character_string/train/good/009.png
character_string_010,character_string,character_string/train/good/010.png
character_string_011,character_string,character_string/train/good/011.png
character_string_012,character_string,character_string/train/good/012.png
character_string_013,character_string,character_string/train/good/013.png
character_string_014,character_string,character_string/train/good/014.png
character_string_015,character_string,character_string/train/good/015.png
character_string_016,character_string,character_string/train/good/016.png
character_string_017,character_string,character_string/train/good/017.png
character_string_018,character_string,character_string/train/good/018.png
character_string_019,character_string,character_string/train/good/019.png
character_string_020,character_string,character_string/train/good/020.png
character_string_021,character_string,character_string/train/good/021.png
character_string_022,character_string,character_string/train/good/022.png
character_string_023,character_string,character_string/train/good/023.png
character_string_024,character_string,character_string/train/good/024.png
character_string_025,character_string,character_string/train/good/025.png
character_string_026,character_string,character_string/train/good/026.png
character_string_027,character_string,character_string/train/good/027.png
character_string_028,character_string,character_string/train/good/028.png
character_string_029,character_string,character_string/train/good/029.png
character_string_030,character_string,character_string/train/good/030.png
character_string_031,character_string,character_string/train/good/031.png
character_string_032,character_string,character_string/train/good/032.png
character_string_033,character_string,character_string/train/good/033.png
character_string_034,character_string,character_string/train/good/034.png
character_string_035,character_string,character_string/train/good/035.png
character_string_036,character_string,character_string/train/good/036.png
character_string_037,character_string,character_string/train/good/037.png
character_string_038,character_string,character_string/train/good/038.png
character_string_039,character_string,character_string/train/good/039.png
character_string_040,character_string,character_string/train/good/040.png
character_string_041,character_string,character_string/train/good/041.png
character_string_042,character_string,character_string/train/good/042.png
character_string_043,character_string,character_string/train/good/043.png
character_string_044,character_string,character_string/train/good/044.png
character_string_045,character_string,character_string/train/good/045.png
character_string_046,character_string,character_string/train/good/046.png
character_string_047,character_string,character_string/train/good/047.png
character_string_048,character_string,character_string/train/good/048.png
character_string_049,character_string,character_string/train/good/049.png
character_string_050,character_string,character_string/train/good/050.png
character_string_051,character_string,character_string/train/good/051.png
character_string_052,character_string,character_string/train/good/052.png
character_string_053,character_string,character_string/train/good/053.png
character_string_054,character_string,character_string/train/good/054.png
character_string_055,character_string,character_string/train/good/055.png
character_string_056,character_string,character_string/train/good/056.png
character_string_057,character_string,character_string/train/good/057.png
character_string_058,character_string,character_string/train/good/058.png
character_string_059,character_string,character_string/train/good/059.png
character_string_060,character_string,character_string/train/good/060.png
character_string_061,character_string,character_string/train/good/061.png
character_string_062,character_string,character_string/train/good/062.png
character_string_063,character_string,character_string/train/good/063.png
character_string_064,character_string,character_string/train/good/064.png
character_string_065,character_string,character_string/train/good/065.png
character_string_066,character_string,character_string/train/good/066.png
character_string_067,character_string,character_string/train/good/067.png
character_string_068,character_string,character_string/train/good/068.png
character_string_069,character_string,character_string/train/good/069.png
character_string_070,character_string,character_string/train/good/070.png
character_string_071,character_string,character_string/train/good/071.png
character_string_072,character_string,character_string/train/good/072.png
character_string_073,character_string,character_string/train/good/073.png
character_string_074,character_string,character_string/train/good/074.png
character_string_075,character_string,character_string/train/good/075.png
character_string_076,character_string,character_string/train/good/076.png
character_string_077,character_string,character_string/train/good/077.png
character_string_078,character_string,character_string/train/good/078.png
character_string_079,character_string,character_string/train/good/079.png
character_string_080,character_string,character_string/train/good/080.png
character_string_081,character_string,character_string/train/good/081.png
character_string_082,character_string,character_string/train/good/082.png
character_string_083,character_string,character_string/train/good/083.png
character_string_084,character_string,character_string/train/good/084.png
character_string_085,character_string,character_string/train/good/085.png
character_string_086,character_string,character_string/train/good/086.png
character_string_087,character_string,character_string/train/good/087.png
character_string_088,character_string,character_string/train/good/088.png
character_string_089,character_string,character_string/train/good/089.png
character_string_090,character_string,character_string/train/good/090.png
character_string_091,character_string,character_string/train/good/091.png
character_string_092,character_string,character_string/train/good/092.png
character_string_093,character_string,character_string/train/good/093.png
character_string_094,character_string,character_string/train/good/094.png
character_string_095,character_string,character_string/train/good/095.png
character_string_096,character_string,character_string/train/good/096.png
character_string_097,character_string,character_string/train/good/097.png
character_string_098,character_string,character_string/train/good/098.png
character_string_099,character_string,character_string/train/good/099.png
character_string_100,character_string,character_string/train/good/100.png
character_string_101,character_string,character_string/train/good/101.png
character_string_102,character_string,character_string/train/good/102.png
character_string_103,character_string,character_string/train/good/103.png
character_string_104,character_string,character_string/train/good/104.png
character_string_105,character_string,character_string/train/good/105.png
character_string_106,character_string,character_string/train/good/106.png
character_string_107,character_string,character_string/train/good/107.png
character_string_108,character_string,character_string/train/good/108.png
character_string_109,character_string,character_string/train/good/109.png
character_string_110,character_string,character_string/train/good/110.png
character_string_111,character_string,character_string/train/good/111.png
character_string_112,character_string,character_string/train/good/112.png
character_string_113,character_string,character_string/train/good/113.png
character_string_114,character_string,character_string/train/good/114.png
character_string_115,character_string,character_string/train/good/115.png
character_string_116,character_string,character_string/train/good/116.png
character_string_117,character_string,character_string/train/good/117.png
character_string_118,character_string,character_string/train/good/118.png
character_string_119,character_string,character_string/train/good/119.png
character_string_120,character_string,character_string/train/good/120.png
character_string_121,character_string,character_string/train/good/121.png
character_string_122,character_string,character_string/train/good/122.png
character_string_123,character_string,character_string/train/good/123.png
character_string_124,character_string,character_string/train/good/124.png
character_string_125,character_string,character_string/train/good/125.png
character_string_126,character_string,character_string/train/good/126.png
character_string_127,character_string,character_string/train/good/127.png
character_string_128,character_string,character_string/train/good/128.png
character_string_129,character_string,character_string/train/good/129.png
character_string_130,character_string,character_string/train/good/130.png
character_string_131,character_string,character_string/train/good/131.png
character_string_132,character_string,character_string/train/good/132.png
character_string_133,character_string,character_string/train/good/133.png
character_string_134,character_string,character_string/train/good/134.png
character_string_135,character_string,character_string/train/good/135.png
character_string_136,character_string,character_string/train/good/136.png
character_string_137,character_string,character_string/train/good/137.png
character_string_138,character_string,character_string/train/good/138.png
character_string_139,character_string,character_string/train/good/139.png
character_string_140,character_string,character_string/train/good/140.png
character_string_141,character_string,character_string/train/good/141.png
character_string_142,character_string,character_string/train/good/142.png
character_string_143,character_string,character_string/train/good/143.png
character_string_144,character_string,character_string/train/good/144.png
character_string_145,character_string,character_string/train/good/145.png
character_string_146,character_string,character_string/train/good/146.png
character_string_147,character_string,character_string/train/good/147.png
character_string_148,character_string,character_string/train/good/148.png
character_string_149,character_string,character_string/train/good/149.png
character_string_150,character_string,character_string/train/good/150.png
character_string_151,character_string,character_string/train/good/151.png
character_string_152,character_string,character_string/train/good/152.png
character_string_153,character_string,character_string/train/good/153.png
character_string_154,character_string,character_string/train/good/154.png
character_string_155,character_string,character_string/train/good/155.png
character_string_156,character_string,character_string/train/good/156.png
character_string_157,character_string,character_string/train/good/157.png
character_string_158,character_string,character_string/train/good/158.png
character_string_159,character_string,character_string/train/good/159.png
character_string_160,character_string,character_string/train/good/160.png
character_string_161,character_string,character_string/train/good/161.png
character_string_162,character_string,character_string/train/good/162.png
character_string_163,character_string,character_string/train/good/163.png
character_string_164,character_string,character_string/train/good/164.png
character_string_165,character_string,character_string/train/good/165.png
